"Date","Price","Open","High","Low","Vol.","Change %"
"06/27/2003","2,127.00","2,127.00","2,127.00","2,127.00","","-0.09%"
"06/26/2003","2,129.00","2,129.00","2,129.00","2,129.00","","-0.09%"
"06/25/2003","2,131.00","2,131.00","2,131.00","2,131.00","","-0.14%"
"06/24/2003","2,134.00","2,134.00","2,134.00","2,134.00","","-0.42%"
"06/23/2003","2,143.00","2,143.00","2,143.00","2,143.00","","-0.33%"
"06/20/2003","2,150.00","2,150.00","2,150.00","2,150.00","","-0.14%"
"06/19/2003","2,153.00","2,153.00","2,153.00","2,153.00","","-0.05%"
"06/18/2003","2,154.00","2,154.00","2,154.00","2,154.00","","0.23%"
"06/17/2003","2,149.00","2,149.00","2,149.00","2,149.00","","0.14%"
"06/16/2003","2,146.00","2,146.00","2,146.00","2,146.00","","0.23%"
"06/13/2003","2,141.00","2,141.00","2,141.00","2,141.00","","0.28%"
"06/12/2003","2,135.00","2,135.00","2,135.00","2,135.00","","0.14%"
"06/11/2003","2,132.00","2,132.00","2,132.00","2,132.00","","0.09%"
"06/10/2003","2,130.00","2,130.00","2,130.00","2,130.00","","-0.19%"
"06/09/2003","2,134.00","2,134.00","2,134.00","2,134.00","","-0.23%"
"06/06/2003","2,139.00","2,139.00","2,139.00","2,139.00","","0.19%"
"06/05/2003","2,135.00","2,135.00","2,135.00","2,135.00","","0.33%"
"06/04/2003","2,128.00","2,128.00","2,128.00","2,128.00","","0.24%"
"06/03/2003","2,123.00","2,123.00","2,123.00","2,123.00","","0.33%"
"06/02/2003","2,116.00","2,116.00","2,116.00","2,116.00","","-0.52%"
"05/30/2003","2,127.00","2,127.00","2,127.00","2,127.00","","-0.84%"
"05/29/2003","2,145.00","2,145.00","2,145.00","2,145.00","","-1.52%"
"05/28/2003","2,178.00","2,178.00","2,178.00","2,178.00","","-1.80%"
"05/27/2003","2,218.00","2,218.00","2,218.00","2,218.00","","-2.38%"
"05/23/2003","2,272.00","2,272.00","2,272.00","2,272.00","","-1.35%"
"05/22/2003","2,303.00","2,303.00","2,303.00","2,303.00","","-0.95%"
"05/21/2003","2,325.00","2,325.00","2,325.00","2,325.00","","-0.51%"
"05/20/2003","2,337.00","2,337.00","2,337.00","2,337.00","","0.09%"
"05/19/2003","2,335.00","2,335.00","2,335.00","2,335.00","","0.78%"
"05/16/2003","2,317.00","2,317.00","2,317.00","2,317.00","","1.13%"
"05/15/2003","2,291.00","2,291.00","2,291.00","2,291.00","","1.10%"
"05/14/2003","2,266.00","2,266.00","2,266.00","2,266.00","","0.80%"
"05/13/2003","2,248.00","2,248.00","2,248.00","2,248.00","","0.94%"
"05/12/2003","2,227.00","2,227.00","2,227.00","2,227.00","","0.68%"
"05/09/2003","2,212.00","2,212.00","2,212.00","2,212.00","","0.87%"
"05/08/2003","2,193.00","2,193.00","2,193.00","2,193.00","","0.92%"
"05/07/2003","2,173.00","2,173.00","2,173.00","2,173.00","","0.60%"
"05/06/2003","2,160.00","2,160.00","2,160.00","2,160.00","","0.37%"
"05/02/2003","2,152.00","2,152.00","2,152.00","2,152.00","","0.33%"
"05/01/2003","2,145.00","2,145.00","2,145.00","2,145.00","","0.14%"
"04/30/2003","2,142.00","2,142.00","2,142.00","2,142.00","","0.14%"
"04/29/2003","2,139.00","2,139.00","2,139.00","2,139.00","","0.28%"
"04/28/2003","2,133.00","2,133.00","2,133.00","2,133.00","","0.42%"
"04/25/2003","2,124.00","2,124.00","2,124.00","2,124.00","","0.43%"
"04/24/2003","2,115.00","2,115.00","2,115.00","2,115.00","","0.48%"
"04/23/2003","2,105.00","2,105.00","2,105.00","2,105.00","","0.38%"
"04/22/2003","2,097.00","2,097.00","2,097.00","2,097.00","","0.19%"
"04/17/2003","2,093.00","2,093.00","2,093.00","2,093.00","","0.10%"
"04/16/2003","2,091.00","2,091.00","2,091.00","2,091.00","","0.14%"
"04/15/2003","2,088.00","2,088.00","2,088.00","2,088.00","","0.34%"
"04/14/2003","2,081.00","2,081.00","2,081.00","2,081.00","","0.58%"
"04/11/2003","2,069.00","2,069.00","2,069.00","2,069.00","","0.88%"
"04/10/2003","2,051.00","2,051.00","2,051.00","2,051.00","","0.84%"
"04/09/2003","2,034.00","2,034.00","2,034.00","2,034.00","","0.59%"
"04/08/2003","2,022.00","2,022.00","2,022.00","2,022.00","","0.55%"
"04/07/2003","2,011.00","2,011.00","2,011.00","2,011.00","","0.70%"
"04/04/2003","1,997.00","1,997.00","1,997.00","1,997.00","","1.01%"
"04/03/2003","1,977.00","1,977.00","1,977.00","1,977.00","","0.92%"
"04/02/2003","1,959.00","1,959.00","1,959.00","1,959.00","","0.82%"
"04/01/2003","1,943.00","1,943.00","1,943.00","1,943.00","","0.21%"
"03/31/2003","1,939.00","1,939.00","1,939.00","1,939.00","","0.05%"
"03/28/2003","1,938.00","1,938.00","1,938.00","1,938.00","","0.26%"
"03/27/2003","1,933.00","1,933.00","1,933.00","1,933.00","","-0.15%"
"03/26/2003","1,936.00","1,936.00","1,936.00","1,936.00","","-0.21%"
"03/25/2003","1,940.00","1,940.00","1,940.00","1,940.00","","0.00%"
"03/24/2003","1,940.00","1,940.00","1,940.00","1,940.00","","0.26%"
"03/21/2003","1,935.00","1,935.00","1,935.00","1,935.00","","0.57%"
"03/20/2003","1,924.00","1,924.00","1,924.00","1,924.00","","0.79%"
"03/19/2003","1,909.00","1,909.00","1,909.00","1,909.00","","1.17%"
"03/18/2003","1,887.00","1,887.00","1,887.00","1,887.00","","1.29%"
"03/17/2003","1,863.00","1,863.00","1,863.00","1,863.00","","1.64%"
"03/14/2003","1,833.00","1,833.00","1,833.00","1,833.00","","1.72%"
"03/13/2003","1,802.00","1,802.00","1,802.00","1,802.00","","1.29%"
"03/12/2003","1,779.00","1,779.00","1,779.00","1,779.00","","0.79%"
"03/11/2003","1,765.00","1,765.00","1,765.00","1,765.00","","0.51%"
"03/10/2003","1,756.00","1,756.00","1,756.00","1,756.00","","0.17%"
"03/07/2003","1,753.00","1,753.00","1,753.00","1,753.00","","0.29%"
"03/06/2003","1,748.00","1,748.00","1,748.00","1,748.00","","-0.06%"
"03/05/2003","1,749.00","1,749.00","1,749.00","1,749.00","","-0.29%"
"03/04/2003","1,754.00","1,754.00","1,754.00","1,754.00","","-0.45%"
"03/03/2003","1,762.00","1,762.00","1,762.00","1,762.00","","-0.11%"
"02/28/2003","1,764.00","1,764.00","1,764.00","1,764.00","","0.06%"
"02/27/2003","1,763.00","1,763.00","1,763.00","1,763.00","","-0.23%"
"02/26/2003","1,767.00","1,767.00","1,767.00","1,767.00","","-0.06%"
"02/25/2003","1,768.00","1,768.00","1,768.00","1,768.00","","0.06%"
"02/24/2003","1,767.00","1,767.00","1,767.00","1,767.00","","0.51%"
"02/21/2003","1,758.00","1,758.00","1,758.00","1,758.00","","0.74%"
"02/20/2003","1,745.00","1,745.00","1,745.00","1,745.00","","0.98%"
"02/19/2003","1,728.00","1,728.00","1,728.00","1,728.00","","1.11%"
"02/18/2003","1,709.00","1,709.00","1,709.00","1,709.00","","0.95%"
"02/17/2003","1,693.00","1,693.00","1,693.00","1,693.00","","1.20%"
"02/14/2003","1,673.00","1,673.00","1,673.00","1,673.00","","0.84%"
"02/13/2003","1,659.00","1,659.00","1,659.00","1,659.00","","1.22%"
"02/12/2003","1,639.00","1,639.00","1,639.00","1,639.00","","0.74%"
"02/11/2003","1,627.00","1,627.00","1,627.00","1,627.00","","1.06%"
"02/10/2003","1,610.00","1,610.00","1,610.00","1,610.00","","0.88%"
"02/07/2003","1,596.00","1,596.00","1,596.00","1,596.00","","1.20%"
"02/06/2003","1,577.00","1,577.00","1,577.00","1,577.00","","1.15%"
"02/05/2003","1,559.00","1,559.00","1,559.00","1,559.00","","1.10%"
"02/04/2003","1,542.00","1,542.00","1,542.00","1,542.00","","0.78%"
"02/03/2003","1,530.00","1,530.00","1,530.00","1,530.00","","0.00%"
"01/31/2003","1,530.00","1,530.00","1,530.00","1,530.00","","-0.65%"
"01/30/2003","1,540.00","1,540.00","1,540.00","1,540.00","","-1.09%"
"01/29/2003","1,557.00","1,557.00","1,557.00","1,557.00","","-2.26%"
"01/28/2003","1,593.00","1,593.00","1,593.00","1,593.00","","-2.03%"
"01/27/2003","1,626.00","1,626.00","1,626.00","1,626.00","","-1.63%"
"01/24/2003","1,653.00","1,653.00","1,653.00","1,653.00","","-1.61%"
"01/23/2003","1,680.00","1,680.00","1,680.00","1,680.00","","-1.41%"
"01/22/2003","1,704.00","1,704.00","1,704.00","1,704.00","","-0.64%"
"01/21/2003","1,715.00","1,715.00","1,715.00","1,715.00","","-0.17%"
"01/20/2003","1,718.00","1,718.00","1,718.00","1,718.00","","-0.23%"
"01/17/2003","1,722.00","1,722.00","1,722.00","1,722.00","","-0.63%"
"01/16/2003","1,733.00","1,733.00","1,733.00","1,733.00","","-0.86%"
"01/15/2003","1,748.00","1,748.00","1,748.00","1,748.00","","-0.29%"
"01/14/2003","1,753.00","1,753.00","1,753.00","1,753.00","","-0.40%"
"01/13/2003","1,760.00","1,760.00","1,760.00","1,760.00","","-0.06%"
"01/10/2003","1,761.00","1,761.00","1,761.00","1,761.00","","0.17%"
"01/09/2003","1,758.00","1,758.00","1,758.00","1,758.00","","0.51%"
"01/08/2003","1,749.00","1,749.00","1,749.00","1,749.00","","0.17%"
"01/07/2003","1,746.00","1,746.00","1,746.00","1,746.00","","0.23%"
"01/06/2003","1,742.00","1,742.00","1,742.00","1,742.00","","0.17%"
"01/03/2003","1,739.00","1,739.00","1,739.00","1,739.00","","0.06%"
"01/02/2003","1,738.00","1,738.00","1,738.00","1,738.00","","0.00%"
"12/24/2002","1,738.00","1,738.00","1,738.00","1,738.00","","-0.06%"
"12/23/2002","1,739.00","1,739.00","1,739.00","1,739.00","","0.12%"
"12/20/2002","1,737.00","1,737.00","1,737.00","1,737.00","","0.12%"
"12/19/2002","1,735.00","1,735.00","1,735.00","1,735.00","","0.41%"
"12/18/2002","1,728.00","1,728.00","1,728.00","1,728.00","","0.82%"
"12/17/2002","1,714.00","1,714.00","1,714.00","1,714.00","","0.59%"
"12/16/2002","1,704.00","1,704.00","1,704.00","1,704.00","","0.89%"
"12/13/2002","1,689.00","1,689.00","1,689.00","1,689.00","","1.56%"
"12/12/2002","1,663.00","1,663.00","1,663.00","1,663.00","","0.73%"
"12/11/2002","1,651.00","1,651.00","1,651.00","1,651.00","","0.86%"
"12/10/2002","1,637.00","1,637.00","1,637.00","1,637.00","","0.74%"
"12/09/2002","1,625.00","1,625.00","1,625.00","1,625.00","","0.81%"
"12/06/2002","1,612.00","1,612.00","1,612.00","1,612.00","","0.62%"
"12/05/2002","1,602.00","1,602.00","1,602.00","1,602.00","","0.63%"
"12/04/2002","1,592.00","1,592.00","1,592.00","1,592.00","","0.63%"
"12/03/2002","1,582.00","1,582.00","1,582.00","1,582.00","","0.57%"
"12/02/2002","1,573.00","1,573.00","1,573.00","1,573.00","","0.83%"
"11/29/2002","1,560.00","1,560.00","1,560.00","1,560.00","","1.30%"
"11/28/2002","1,540.00","1,540.00","1,540.00","1,540.00","","1.72%"
"11/27/2002","1,514.00","1,514.00","1,514.00","1,514.00","","1.68%"
"11/26/2002","1,489.00","1,489.00","1,489.00","1,489.00","","1.36%"
"11/25/2002","1,469.00","1,469.00","1,469.00","1,469.00","","0.69%"
"11/22/2002","1,459.00","1,459.00","1,459.00","1,459.00","","0.55%"
"11/21/2002","1,451.00","1,451.00","1,451.00","1,451.00","","0.28%"
"11/20/2002","1,447.00","1,447.00","1,447.00","1,447.00","","0.07%"
"11/19/2002","1,446.00","1,446.00","1,446.00","1,446.00","","0.07%"
"11/18/2002","1,445.00","1,445.00","1,445.00","1,445.00","","-0.07%"
"11/15/2002","1,446.00","1,446.00","1,446.00","1,446.00","","0.14%"
"11/14/2002","1,444.00","1,444.00","1,444.00","1,444.00","","0.07%"
"11/13/2002","1,443.00","1,443.00","1,443.00","1,443.00","","-0.14%"
"11/12/2002","1,445.00","1,445.00","1,445.00","1,445.00","","0.00%"
"11/11/2002","1,445.00","1,445.00","1,445.00","1,445.00","","-0.07%"
"11/08/2002","1,446.00","1,446.00","1,446.00","1,446.00","","0.07%"
"11/07/2002","1,445.00","1,445.00","1,445.00","1,445.00","","0.21%"
"11/06/2002","1,442.00","1,442.00","1,442.00","1,442.00","","0.49%"
"11/05/2002","1,435.00","1,435.00","1,435.00","1,435.00","","0.35%"
"11/04/2002","1,430.00","1,430.00","1,430.00","1,430.00","","0.14%"
"11/01/2002","1,428.00","1,428.00","1,428.00","1,428.00","","0.78%"
"10/31/2002","1,417.00","1,417.00","1,417.00","1,417.00","","0.57%"
"10/30/2002","1,409.00","1,409.00","1,409.00","1,409.00","","0.43%"
"10/29/2002","1,403.00","1,403.00","1,403.00","1,403.00","","0.43%"
"10/28/2002","1,397.00","1,397.00","1,397.00","1,397.00","","0.29%"
"10/25/2002","1,393.00","1,393.00","1,393.00","1,393.00","","0.58%"
"10/24/2002","1,385.00","1,385.00","1,385.00","1,385.00","","0.65%"
"10/23/2002","1,376.00","1,376.00","1,376.00","1,376.00","","0.51%"
"10/22/2002","1,369.00","1,369.00","1,369.00","1,369.00","","0.37%"
"10/21/2002","1,364.00","1,364.00","1,364.00","1,364.00","","0.59%"
"10/18/2002","1,356.00","1,356.00","1,356.00","1,356.00","","0.97%"
"10/17/2002","1,343.00","1,343.00","1,343.00","1,343.00","","0.67%"
"10/16/2002","1,334.00","1,334.00","1,334.00","1,334.00","","-0.07%"
"10/15/2002","1,335.00","1,335.00","1,335.00","1,335.00","","-0.37%"
"10/14/2002","1,340.00","1,340.00","1,340.00","1,340.00","","-0.22%"
"10/11/2002","1,343.00","1,343.00","1,343.00","1,343.00","","-0.22%"
"10/10/2002","1,346.00","1,346.00","1,346.00","1,346.00","","-0.07%"
"10/09/2002","1,347.00","1,347.00","1,347.00","1,347.00","","-0.07%"
"10/08/2002","1,348.00","1,348.00","1,348.00","1,348.00","","-0.22%"
"10/07/2002","1,351.00","1,351.00","1,351.00","1,351.00","","-0.22%"
"10/04/2002","1,354.00","1,354.00","1,354.00","1,354.00","","-0.29%"
"10/03/2002","1,358.00","1,358.00","1,358.00","1,358.00","","-0.51%"
"10/02/2002","1,365.00","1,365.00","1,365.00","1,365.00","","-0.44%"
"10/01/2002","1,371.00","1,371.00","1,371.00","1,371.00","","0.29%"
"09/30/2002","1,367.00","1,367.00","1,367.00","1,367.00","","1.56%"
"09/27/2002","1,346.00","1,346.00","1,346.00","1,346.00","","1.97%"
"09/26/2002","1,320.00","1,320.00","1,320.00","1,320.00","","2.72%"
"09/25/2002","1,285.00","1,285.00","1,285.00","1,285.00","","2.39%"
"09/24/2002","1,255.00","1,255.00","1,255.00","1,255.00","","1.37%"
"09/23/2002","1,238.00","1,238.00","1,238.00","1,238.00","","0.98%"
"09/20/2002","1,226.00","1,226.00","1,226.00","1,226.00","","0.91%"
"09/19/2002","1,215.00","1,215.00","1,215.00","1,215.00","","1.08%"
"09/18/2002","1,202.00","1,202.00","1,202.00","1,202.00","","0.67%"
"09/17/2002","1,194.00","1,194.00","1,194.00","1,194.00","","0.67%"
"09/16/2002","1,186.00","1,186.00","1,186.00","1,186.00","","0.68%"
"09/13/2002","1,178.00","1,178.00","1,178.00","1,178.00","","1.29%"
"09/12/2002","1,163.00","1,163.00","1,163.00","1,163.00","","1.48%"
"09/11/2002","1,146.00","1,146.00","1,146.00","1,146.00","","1.78%"
"09/10/2002","1,126.00","1,126.00","1,126.00","1,126.00","","2.18%"
"09/09/2002","1,102.00","1,102.00","1,102.00","1,102.00","","1.57%"
"09/06/2002","1,085.00","1,085.00","1,085.00","1,085.00","","2.07%"
"09/05/2002","1,063.00","1,063.00","1,063.00","1,063.00","","1.24%"
"09/04/2002","1,050.00","1,050.00","1,050.00","1,050.00","","0.57%"
"09/03/2002","1,044.00","1,044.00","1,044.00","1,044.00","","0.48%"
"09/02/2002","1,039.00","1,039.00","1,039.00","1,039.00","","0.29%"
"08/30/2002","1,036.00","1,036.00","1,036.00","1,036.00","","0.58%"
"08/29/2002","1,030.00","1,030.00","1,030.00","1,030.00","","0.39%"
"08/28/2002","1,026.00","1,026.00","1,026.00","1,026.00","","0.10%"
"08/27/2002","1,025.00","1,025.00","1,025.00","1,025.00","","0.39%"
"08/23/2002","1,021.00","1,021.00","1,021.00","1,021.00","","0.29%"
"08/22/2002","1,018.00","1,018.00","1,018.00","1,018.00","","0.39%"
"08/21/2002","1,014.00","1,014.00","1,014.00","1,014.00","","0.00%"
"08/20/2002","1,014.00","1,014.00","1,014.00","1,014.00","","0.00%"
"08/19/2002","1,014.00","1,014.00","1,014.00","1,014.00","","0.10%"
"08/16/2002","1,013.00","1,013.00","1,013.00","1,013.00","","0.30%"
"08/15/2002","1,010.00","1,010.00","1,010.00","1,010.00","","0.40%"
"08/14/2002","1,006.00","1,006.00","1,006.00","1,006.00","","0.70%"
"08/13/2002","999.00","999.00","999.00","999.00","","0.71%"
"08/12/2002","992.00","992.00","992.00","992.00","","0.61%"
"08/09/2002","986.00","986.00","986.00","986.00","","0.82%"
"08/08/2002","978.00","978.00","978.00","978.00","","0.62%"
"08/07/2002","972.00","972.00","972.00","972.00","","0.10%"
"08/06/2002","971.00","971.00","971.00","971.00","","0.00%"
"08/05/2002","971.00","971.00","971.00","971.00","","0.00%"
"08/02/2002","971.00","971.00","971.00","971.00","","0.10%"
"08/01/2002","970.00","970.00","970.00","970.00","","0.21%"
"07/31/2002","968.00","968.00","968.00","968.00","","0.31%"
"07/30/2002","965.00","965.00","965.00","965.00","","0.10%"
"07/29/2002","964.00","964.00","964.00","964.00","","0.21%"
"07/26/2002","962.00","962.00","962.00","962.00","","0.00%"
"07/25/2002","962.00","962.00","962.00","962.00","","-0.21%"
"07/24/2002","964.00","964.00","964.00","964.00","","-0.82%"
"07/23/2002","972.00","972.00","972.00","972.00","","-0.41%"
"07/22/2002","976.00","976.00","976.00","976.00","","-0.51%"
"07/19/2002","981.00","981.00","981.00","981.00","","-0.41%"
"07/18/2002","985.00","985.00","985.00","985.00","","-0.81%"
"07/17/2002","993.00","993.00","993.00","993.00","","-0.50%"
"07/16/2002","998.00","998.00","998.00","998.00","","-0.40%"
"07/15/2002","1,002.00","1,002.00","1,002.00","1,002.00","","-0.20%"
"07/12/2002","1,004.00","1,004.00","1,004.00","1,004.00","","-0.10%"
"07/11/2002","1,005.00","1,005.00","1,005.00","1,005.00","","-0.20%"
"07/10/2002","1,007.00","1,007.00","1,007.00","1,007.00","","0.10%"
"07/09/2002","1,006.00","1,006.00","1,006.00","1,006.00","","0.10%"
"07/08/2002","1,005.00","1,005.00","1,005.00","1,005.00","","0.10%"
"07/05/2002","1,004.00","1,004.00","1,004.00","1,004.00","","0.10%"
"07/04/2002","1,003.00","1,003.00","1,003.00","1,003.00","","0.10%"
"07/03/2002","1,002.00","1,002.00","1,002.00","1,002.00","","-0.20%"
"07/02/2002","1,004.00","1,004.00","1,004.00","1,004.00","","-0.10%"
"07/01/2002","1,005.00","1,005.00","1,005.00","1,005.00","","0.00%"
"06/28/2002","1,005.00","1,005.00","1,005.00","1,005.00","","-0.10%"
"06/27/2002","1,006.00","1,006.00","1,006.00","1,006.00","","0.30%"
"06/26/2002","1,003.00","1,003.00","1,003.00","1,003.00","","0.30%"
"06/25/2002","1,000.00","1,000.00","1,000.00","1,000.00","","0.30%"
"06/24/2002","997.00","997.00","997.00","997.00","","0.40%"
"06/21/2002","993.00","993.00","993.00","993.00","","0.51%"
"06/20/2002","988.00","988.00","988.00","988.00","","0.41%"
"06/19/2002","984.00","984.00","984.00","984.00","","0.31%"
"06/18/2002","981.00","981.00","981.00","981.00","","0.31%"
"06/17/2002","978.00","978.00","978.00","978.00","","0.00%"
"06/14/2002","978.00","978.00","978.00","978.00","","0.00%"
"06/13/2002","978.00","978.00","978.00","978.00","","-0.61%"
"06/12/2002","984.00","984.00","984.00","984.00","","-0.71%"
"06/11/2002","991.00","991.00","991.00","991.00","","-0.70%"
"06/10/2002","998.00","998.00","998.00","998.00","","-0.70%"
"06/07/2002","1,005.00","1,005.00","1,005.00","1,005.00","","-0.99%"
"06/06/2002","1,015.00","1,015.00","1,015.00","1,015.00","","-1.17%"
"06/05/2002","1,027.00","1,027.00","1,027.00","1,027.00","","-1.44%"
"05/31/2002","1,042.00","1,042.00","1,042.00","1,042.00","","-0.38%"
"05/30/2002","1,046.00","1,046.00","1,046.00","1,046.00","","0.19%"
"05/29/2002","1,044.00","1,044.00","1,044.00","1,044.00","","0.38%"
"05/28/2002","1,040.00","1,040.00","1,040.00","1,040.00","","0.19%"
"05/27/2002","1,038.00","1,038.00","1,038.00","1,038.00","","0.29%"
"05/24/2002","1,035.00","1,035.00","1,035.00","1,035.00","","0.29%"
"05/23/2002","1,032.00","1,032.00","1,032.00","1,032.00","","0.10%"
"05/22/2002","1,031.00","1,031.00","1,031.00","1,031.00","","0.00%"
"05/21/2002","1,031.00","1,031.00","1,031.00","1,031.00","","0.00%"
"05/20/2002","1,031.00","1,031.00","1,031.00","1,031.00","","-0.19%"
"05/17/2002","1,033.00","1,033.00","1,033.00","1,033.00","","-0.19%"
"05/16/2002","1,035.00","1,035.00","1,035.00","1,035.00","","-0.29%"
"05/15/2002","1,038.00","1,038.00","1,038.00","1,038.00","","-0.29%"
"05/14/2002","1,041.00","1,041.00","1,041.00","1,041.00","","0.10%"
"05/13/2002","1,040.00","1,040.00","1,040.00","1,040.00","","0.19%"
"05/10/2002","1,038.00","1,038.00","1,038.00","1,038.00","","0.39%"
"05/09/2002","1,034.00","1,034.00","1,034.00","1,034.00","","0.88%"
"05/08/2002","1,025.00","1,025.00","1,025.00","1,025.00","","0.69%"
"05/07/2002","1,018.00","1,018.00","1,018.00","1,018.00","","0.20%"
"05/03/2002","1,016.00","1,016.00","1,016.00","1,016.00","","0.00%"
"05/02/2002","1,016.00","1,016.00","1,016.00","1,016.00","","-0.39%"
"05/01/2002","1,020.00","1,020.00","1,020.00","1,020.00","","-0.68%"
"04/30/2002","1,027.00","1,027.00","1,027.00","1,027.00","","-0.58%"
"04/29/2002","1,033.00","1,033.00","1,033.00","1,033.00","","-0.86%"
"04/26/2002","1,042.00","1,042.00","1,042.00","1,042.00","","-0.67%"
"04/25/2002","1,049.00","1,049.00","1,049.00","1,049.00","","-0.94%"
"04/24/2002","1,059.00","1,059.00","1,059.00","1,059.00","","-0.47%"
"04/23/2002","1,064.00","1,064.00","1,064.00","1,064.00","","-0.65%"
"04/22/2002","1,071.00","1,071.00","1,071.00","1,071.00","","-0.83%"
"04/19/2002","1,080.00","1,080.00","1,080.00","1,080.00","","-0.92%"
"04/18/2002","1,090.00","1,090.00","1,090.00","1,090.00","","-0.73%"
"04/17/2002","1,098.00","1,098.00","1,098.00","1,098.00","","-0.45%"
"04/16/2002","1,103.00","1,103.00","1,103.00","1,103.00","","-0.09%"
"04/15/2002","1,104.00","1,104.00","1,104.00","1,104.00","","0.09%"
"04/12/2002","1,103.00","1,103.00","1,103.00","1,103.00","","0.27%"
"04/11/2002","1,100.00","1,100.00","1,100.00","1,100.00","","0.36%"
"04/10/2002","1,096.00","1,096.00","1,096.00","1,096.00","","0.46%"
"04/09/2002","1,091.00","1,091.00","1,091.00","1,091.00","","0.46%"
"04/08/2002","1,086.00","1,086.00","1,086.00","1,086.00","","0.09%"
"04/05/2002","1,085.00","1,085.00","1,085.00","1,085.00","","0.18%"
"04/04/2002","1,083.00","1,083.00","1,083.00","1,083.00","","0.09%"
